Province_State,Date,Confirmed,Deaths,new_confirmed,new_death,new_confirmed_growth,new_death_growth,death_rate
South Dakota,2020-03-27 00:00:00,58,1,12.0,0.0,7.0,0.0,1.7241379310344827
South Dakota,2020-03-28 00:00:00,68,1,10.0,0.0,-2.0,0.0,1.4705882352941175
South Dakota,2020-03-29 00:00:00,90,1,22.0,0.0,12.0,0.0,1.1111111111111112
South Dakota,2020-03-30 00:00:00,101,1,11.0,0.0,-11.0,0.0,0.9900990099009901
South Dakota,2020-03-31 00:00:00,108,1,7.0,0.0,-4.0,0.0,0.9259259259259258
South Dakota,2020-04-01 00:00:00,129,2,21.0,1.0,14.0,1.0,1.550387596899225
South Dakota,2020-04-02 00:00:00,165,2,36.0,0.0,15.0,-1.0,1.2121212121212122
South Dakota,2020-04-03 00:00:00,187,2,22.0,0.0,-14.0,0.0,1.06951871657754
South Dakota,2020-04-04 00:00:00,212,2,25.0,0.0,3.0,0.0,0.9433962264150944
South Dakota,2020-04-05 00:00:00,240,2,28.0,0.0,3.0,0.0,0.8333333333333334
South Dakota,2020-04-06 00:00:00,288,4,48.0,2.0,20.0,2.0,1.3888888888888888
South Dakota,2020-04-07 00:00:00,320,6,32.0,2.0,-16.0,0.0,1.875
South Dakota,2020-04-08 00:00:00,393,6,73.0,0.0,41.0,-2.0,1.5267175572519083
South Dakota,2020-04-09 00:00:00,447,6,54.0,0.0,-19.0,0.0,1.342281879194631
South Dakota,2020-04-10 00:00:00,536,6,89.0,0.0,35.0,0.0,1.1194029850746268
South Dakota,2020-04-11 00:00:00,626,6,90.0,0.0,1.0,0.0,0.9584664536741214
South Dakota,2020-04-12 00:00:00,730,6,104.0,0.0,14.0,0.0,0.821917808219178
South Dakota,2020-04-13 00:00:00,868,6,138.0,0.0,34.0,0.0,0.6912442396313364
South Dakota,2020-04-14 00:00:00,988,6,120.0,0.0,-18.0,0.0,0.6072874493927125
South Dakota,2020-04-15,1168,6,180.0,0.0,60.0,0.0,0.5136986301369862
Tennessee,2020-03-01 00:00:00,0,0,-1168.0,-6.0,-1348.0,-6.0,
Tennessee,2020-03-02 00:00:00,0,0,0.0,0.0,1168.0,6.0,
Tennessee,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Tennessee,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Tennessee,2020-03-05 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Tennessee,2020-03-06 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Tennessee,2020-03-07 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Tennessee,2020-03-08 00:00:00,3,0,2.0,0.0,2.0,0.0,0.0
Tennessee,2020-03-09 00:00:00,3,0,0.0,0.0,-2.0,0.0,0.0
Tennessee,2020-03-10 00:00:00,3,0,0.0,0.0,0.0,0.0,0.0
Tennessee,2020-03-11 00:00:00,9,0,6.0,0.0,6.0,0.0,0.0
Tennessee,2020-03-12 00:00:00,18,0,9.0,0.0,3.0,0.0,0.0
Tennessee,2020-03-13 00:00:00,26,0,8.0,0.0,-1.0,0.0,0.0
Tennessee,2020-03-14 00:00:00,32,0,6.0,0.0,-2.0,0.0,0.0
Tennessee,2020-03-15 00:00:00,32,0,0.0,0.0,-6.0,0.0,0.0
Tennessee,2020-03-16 00:00:00,52,0,20.0,0.0,20.0,0.0,0.0
Tennessee,2020-03-17 00:00:00,74,0,22.0,0.0,2.0,0.0,0.0
Tennessee,2020-03-18 00:00:00,100,0,26.0,0.0,4.0,0.0,0.0
Tennessee,2020-03-19 00:00:00,154,0,54.0,0.0,28.0,0.0,0.0
Tennessee,2020-03-20 00:00:00,223,1,69.0,1.0,15.0,1.0,0.4484304932735426
Tennessee,2020-03-21 00:00:00,304,1,81.0,0.0,12.0,-1.0,0.3289473684210526
Tennessee,2020-03-22 00:00:00,393,2,89.0,1.0,8.0,1.0,0.5089058524173028
Tennessee,2020-03-23 00:00:00,614,2,221.0,0.0,132.0,-1.0,0.32573289902280134
Tennessee,2020-03-24 00:00:00,772,2,158.0,0.0,-63.0,0.0,0.2590673575129534
Tennessee,2020-03-25 00:00:00,916,3,144.0,1.0,-14.0,1.0,0.32751091703056767
Tennessee,2020-03-26 00:00:00,1097,3,181.0,0.0,37.0,-1.0,0.27347310847766637
Tennessee,2020-03-27 00:00:00,1318,6,221.0,3.0,40.0,3.0,0.4552352048558422
Tennessee,2020-03-28 00:00:00,1511,7,193.0,1.0,-28.0,-2.0,0.4632693580410324
Tennessee,2020-03-29 00:00:00,1720,8,209.0,1.0,16.0,0.0,0.46511627906976744
Tennessee,2020-03-30 00:00:00,1917,14,197.0,6.0,-12.0,5.0,0.7303077725612936
Tennessee,2020-03-31 00:00:00,2391,23,474.0,9.0,277.0,3.0,0.9619406106231703
Tennessee,2020-04-01 00:00:00,2933,24,542.0,1.0,68.0,-8.0,0.8182748039549949
Tennessee,2020-04-02 00:00:00,3013,36,80.0,12.0,-462.0,11.0,1.1948224361101891
Tennessee,2020-04-03 00:00:00,3067,41,54.0,5.0,-26.0,-7.0,1.3368112161721553
Tennessee,2020-04-04 00:00:00,3322,50,255.0,9.0,201.0,4.0,1.5051173991571343
Tennessee,2020-04-05 00:00:00,3633,53,311.0,3.0,56.0,-6.0,1.4588494357280486
Tennessee,2020-04-06 00:00:00,3802,65,169.0,12.0,-142.0,9.0,1.709626512361915
Tennessee,2020-04-07 00:00:00,4139,72,337.0,7.0,168.0,-5.0,1.7395506160908432
Tennessee,2020-04-08 00:00:00,4363,80,224.0,8.0,-113.0,1.0,1.8336007334402933
Tennessee,2020-04-09 00:00:00,4634,94,271.0,14.0,47.0,6.0,2.0284851100561068
Tennessee,2020-04-10 00:00:00,4891,98,257.0,4.0,-14.0,-10.0,2.003680228992026
Tennessee,2020-04-11 00:00:00,5132,106,241.0,8.0,-16.0,4.0,2.0654715510522212
Tennessee,2020-04-12 00:00:00,5508,106,376.0,0.0,135.0,-8.0,1.924473493100944
Tennessee,2020-04-13 00:00:00,5610,109,102.0,3.0,-274.0,3.0,1.9429590017825311
Tennessee,2020-04-14 00:00:00,5827,124,217.0,15.0,115.0,12.0,2.128024712545049
Tennessee,2020-04-15,5827,124,0.0,0.0,-217.0,-15.0,2.128024712545049
Texas,2020-03-01 00:00:00,0,0,-5827.0,-124.0,-5827.0,-124.0,
Texas,2020-03-02 00:00:00,0,0,0.0,0.0,5827.0,124.0,
Texas,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Texas,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Texas,2020-03-05 00:00:00,3,0,3.0,0.0,3.0,0.0,0.0
Texas,2020-03-06 00:00:00,4,0,1.0,0.0,-2.0,0.0,0.0
Texas,2020-03-07 00:00:00,8,0,4.0,0.0,3.0,0.0,0.0
Texas,2020-03-08 00:00:00,11,0,3.0,0.0,-1.0,0.0,0.0
Texas,2020-03-09 00:00:00,13,0,2.0,0.0,-1.0,0.0,0.0
Texas,2020-03-10 00:00:00,16,0,3.0,0.0,1.0,0.0,0.0
Texas,2020-03-11 00:00:00,21,0,5.0,0.0,2.0,0.0,0.0
Texas,2020-03-12 00:00:00,27,0,6.0,0.0,1.0,0.0,0.0
Texas,2020-03-13 00:00:00,44,0,17.0,0.0,11.0,0.0,0.0
Texas,2020-03-14 00:00:00,60,0,16.0,0.0,-1.0,0.0,0.0
Texas,2020-03-15 00:00:00,63,0,3.0,0.0,-13.0,0.0,0.0
Texas,2020-03-16 00:00:00,85,0,22.0,0.0,19.0,0.0,0.0
Texas,2020-03-17 00:00:00,110,1,25.0,1.0,3.0,1.0,0.9090909090909091
Texas,2020-03-18 00:00:00,196,3,86.0,2.0,61.0,1.0,1.530612244897959
Texas,2020-03-19 00:00:00,306,5,110.0,2.0,24.0,0.0,1.6339869281045754
Texas,2020-03-20 00:00:00,429,4,123.0,-1.0,13.0,-3.0,0.9324009324009324
Texas,2020-03-21 00:00:00,582,5,153.0,1.0,30.0,2.0,0.859106529209622
Texas,2020-03-22 00:00:00,643,7,61.0,2.0,-92.0,1.0,1.088646967340591
Texas,2020-03-23 00:00:00,758,9,115.0,2.0,54.0,0.0,1.1873350923482848
Texas,2020-03-24 00:00:00,955,12,197.0,3.0,82.0,1.0,1.256544502617801
Texas,2020-03-25 00:00:00,1229,15,274.0,3.0,77.0,0.0,1.2205044751830758
Texas,2020-03-26 00:00:00,1563,21,334.0,6.0,60.0,3.0,1.3435700575815739
Texas,2020-03-27 00:00:00,1937,26,374.0,5.0,40.0,-1.0,1.342281879194631
Texas,2020-03-28 00:00:00,2455,30,518.0,4.0,144.0,-1.0,1.2219959266802443
Texas,2020-03-29 00:00:00,2792,37,337.0,7.0,-181.0,3.0,1.325214899713467
Texas,2020-03-30 00:00:00,3147,45,355.0,8.0,18.0,1.0,1.4299332697807436
Texas,2020-03-31 00:00:00,3809,54,662.0,9.0,307.0,1.0,1.4176949330532949
Texas,2020-04-01 00:00:00,4355,66,546.0,12.0,-116.0,3.0,1.515499425947187
Texas,2020-04-02 00:00:00,5069,77,714.0,11.0,168.0,-1.0,1.519037285460643
Texas,2020-04-03 00:00:00,5734,100,665.0,23.0,-49.0,12.0,1.7439832577607257
Texas,2020-04-04 00:00:00,6567,116,833.0,16.0,168.0,-7.0,1.7664077965585505
Texas,2020-04-05 00:00:00,7209,136,642.0,20.0,-191.0,4.0,1.8865307254820365
Texas,2020-04-06 00:00:00,8043,150,834.0,14.0,192.0,-6.0,1.864975755315181
Texas,2020-04-07 00:00:00,8925,160,882.0,10.0,48.0,-4.0,1.7927170868347337
Texas,2020-04-08 00:00:00,9777,189,852.0,29.0,-30.0,19.0,1.9331083154341824
Texas,2020-04-09 00:00:00,11208,210,1431.0,21.0,579.0,-8.0,1.873661670235546
Texas,2020-04-10 00:00:00,12105,238,897.0,28.0,-534.0,7.0,1.966129698471706
Texas,2020-04-11 00:00:00,13023,266,918.0,28.0,21.0,0.0,2.0425401213238117
Texas,2020-04-12 00:00:00,13677,283,654.0,17.0,-264.0,-11.0,2.0691672150325364
Texas,2020-04-13 00:00:00,14275,305,598.0,22.0,-56.0,5.0,2.136602451838879
Texas,2020-04-14 00:00:00,15006,342,731.0,37.0,133.0,15.0,2.279088364654138
Texas,2020-04-15,15907,375,901.0,33.0,170.0,-4.0,2.3574526937826112
Utah,2020-03-01 00:00:00,0,0,-15907.0,-375.0,-16808.0,-408.0,
Utah,2020-03-02 00:00:00,0,0,0.0,0.0,15907.0,375.0,
Utah,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Utah,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Utah,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Utah,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Utah,2020-03-07 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Utah,2020-03-08 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Utah,2020-03-09 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Utah,2020-03-10 00:00:00,2,0,1.0,0.0,1.0,0.0,0.0
Utah,2020-03-11 00:00:00,3,0,1.0,0.0,0.0,0.0,0.0
Utah,2020-03-12 00:00:00,3,0,0.0,0.0,-1.0,0.0,0.0
Utah,2020-03-13 00:00:00,9,0,6.0,0.0,6.0,0.0,0.0
Utah,2020-03-14 00:00:00,10,0,1.0,0.0,-5.0,0.0,0.0
Utah,2020-03-15 00:00:00,18,0,8.0,0.0,7.0,0.0,0.0
Utah,2020-03-16 00:00:00,28,0,10.0,0.0,2.0,0.0,0.0
Utah,2020-03-17 00:00:00,39,0,11.0,0.0,1.0,0.0,0.0
Utah,2020-03-18 00:00:00,47,0,8.0,0.0,-3.0,0.0,0.0
Utah,2020-03-19 00:00:00,62,0,15.0,0.0,7.0,0.0,0.0
Utah,2020-03-20 00:00:00,95,0,33.0,0.0,18.0,0.0,0.0
Utah,2020-03-21 00:00:00,118,0,23.0,0.0,-10.0,0.0,0.0
Utah,2020-03-22 00:00:00,162,1,44.0,1.0,21.0,1.0,0.6172839506172839
Utah,2020-03-23 00:00:00,257,1,95.0,0.0,51.0,-1.0,0.38910505836575876
Utah,2020-03-24 00:00:00,298,1,41.0,0.0,-54.0,0.0,0.33557046979865773
Utah,2020-03-25 00:00:00,340,1,42.0,0.0,1.0,0.0,0.29411764705882354
Utah,2020-03-26 00:00:00,396,1,56.0,0.0,14.0,0.0,0.25252525252525254
Utah,2020-03-27 00:00:00,472,1,76.0,0.0,20.0,0.0,0.211864406779661
Utah,2020-03-28 00:00:00,602,1,130.0,0.0,54.0,0.0,0.16611295681063123
Utah,2020-03-29 00:00:00,720,2,118.0,1.0,-12.0,1.0,0.2777777777777778
Utah,2020-03-30 00:00:00,798,4,78.0,2.0,-40.0,1.0,0.5012531328320802
Utah,2020-03-31 00:00:00,888,5,90.0,1.0,12.0,-1.0,0.5630630630630631
Utah,2020-04-01 00:00:00,888,5,0.0,0.0,-90.0,-1.0,0.5630630630630631
Utah,2020-04-02 00:00:00,1092,7,204.0,2.0,204.0,2.0,0.641025641025641
Utah,2020-04-03 00:00:00,1253,7,161.0,0.0,-43.0,-2.0,0.5586592178770949
Utah,2020-04-04 00:00:00,1432,8,179.0,1.0,18.0,1.0,0.5586592178770949
Utah,2020-04-05 00:00:00,1603,8,171.0,0.0,-8.0,-1.0,0.4990642545227698
Utah,2020-04-06 00:00:00,1680,13,77.0,5.0,-94.0,5.0,0.7738095238095238
Utah,2020-04-07 00:00:00,1746,13,66.0,0.0,-11.0,-5.0,0.7445589919816723
Utah,2020-04-08 00:00:00,1855,13,109.0,0.0,43.0,0.0,0.7008086253369272
Utah,2020-04-09 00:00:00,1856,13,1.0,0.0,-108.0,0.0,0.7004310344827587
Utah,2020-04-10 00:00:00,2103,13,247.0,0.0,246.0,0.0,0.6181645268663813
Utah,2020-04-11 00:00:00,2207,13,104.0,0.0,-143.0,0.0,0.5890348889895787
Utah,2020-04-12 00:00:00,2299,13,92.0,0.0,-12.0,0.0,0.5654632448890822
Utah,2020-04-13 00:00:00,2363,13,64.0,0.0,-28.0,0.0,0.5501481168006771
Utah,2020-04-14 00:00:00,2417,18,54.0,5.0,-10.0,5.0,0.7447248655357882
Utah,2020-04-15,2548,20,131.0,2.0,77.0,-3.0,0.7849293563579277
Vermont,2020-03-01 00:00:00,0,0,-2548.0,-20.0,-2679.0,-22.0,
Vermont,2020-03-02 00:00:00,0,0,0.0,0.0,2548.0,20.0,
Vermont,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Vermont,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Vermont,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Vermont,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Vermont,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Vermont,2020-03-08 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Vermont,2020-03-09 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Vermont,2020-03-10 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Vermont,2020-03-11 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Vermont,2020-03-12 00:00:00,2,0,1.0,0.0,1.0,0.0,0.0
Vermont,2020-03-13 00:00:00,2,0,0.0,0.0,-1.0,0.0,0.0
Vermont,2020-03-14 00:00:00,5,0,3.0,0.0,3.0,0.0,0.0
Vermont,2020-03-15 00:00:00,5,0,0.0,0.0,-3.0,0.0,0.0
Vermont,2020-03-16 00:00:00,12,0,7.0,0.0,7.0,0.0,0.0
Vermont,2020-03-17 00:00:00,12,0,0.0,0.0,-7.0,0.0,0.0
Vermont,2020-03-18 00:00:00,13,0,1.0,0.0,1.0,0.0,0.0
Vermont,2020-03-19 00:00:00,22,2,9.0,2.0,8.0,2.0,9.090909090909092
Vermont,2020-03-20 00:00:00,29,2,7.0,0.0,-2.0,-2.0,6.896551724137931
Vermont,2020-03-21 00:00:00,49,2,20.0,0.0,13.0,0.0,4.081632653061225
Vermont,2020-03-22 00:00:00,52,2,3.0,0.0,-17.0,0.0,3.8461538461538463
Vermont,2020-03-23 00:00:00,75,5,23.0,3.0,20.0,3.0,6.666666666666667
Vermont,2020-03-24 00:00:00,95,7,20.0,2.0,-3.0,-1.0,7.368421052631578
Vermont,2020-03-25 00:00:00,125,8,30.0,1.0,10.0,-1.0,6.4
Vermont,2020-03-26 00:00:00,158,9,33.0,1.0,3.0,0.0,5.69620253164557
Vermont,2020-03-27 00:00:00,184,10,26.0,1.0,-7.0,0.0,5.434782608695652
Vermont,2020-03-28 00:00:00,211,12,27.0,2.0,1.0,1.0,5.687203791469194
Vermont,2020-03-29 00:00:00,235,12,24.0,0.0,-3.0,-2.0,5.106382978723404
Vermont,2020-03-30 00:00:00,256,12,21.0,0.0,-3.0,0.0,4.6875
Vermont,2020-03-31 00:00:00,293,13,37.0,1.0,16.0,1.0,4.436860068259386
Vermont,2020-04-01 00:00:00,321,16,28.0,3.0,-9.0,2.0,4.984423676012461
Vermont,2020-04-02 00:00:00,338,17,17.0,1.0,-11.0,-2.0,5.029585798816568
Vermont,2020-04-03 00:00:00,389,17,51.0,0.0,34.0,-1.0,4.370179948586118
Vermont,2020-04-04 00:00:00,461,20,72.0,3.0,21.0,3.0,4.3383947939262475
Vermont,2020-04-05 00:00:00,512,22,51.0,2.0,-21.0,-1.0,4.296875
Vermont,2020-04-06 00:00:00,543,23,31.0,1.0,-20.0,-1.0,4.23572744014733
Vermont,2020-04-07 00:00:00,575,23,32.0,0.0,1.0,-1.0,4.0
Vermont,2020-04-08 00:00:00,605,23,30.0,0.0,-2.0,0.0,3.8016528925619832
Vermont,2020-04-09 00:00:00,628,23,23.0,0.0,-7.0,0.0,3.662420382165605
Vermont,2020-04-10 00:00:00,679,24,51.0,1.0,28.0,1.0,3.5346097201767304
Vermont,2020-04-11 00:00:00,711,25,32.0,1.0,-19.0,0.0,3.5161744022503516
Vermont,2020-04-12 00:00:00,727,27,16.0,2.0,-16.0,1.0,3.7138927097661623
Vermont,2020-04-13 00:00:00,748,28,21.0,1.0,5.0,-1.0,3.7433155080213902
Vermont,2020-04-14 00:00:00,752,29,4.0,1.0,-17.0,0.0,3.856382978723404
Vermont,2020-04-15,759,29,7.0,0.0,3.0,-1.0,3.820816864295125
Virgin Islands,2020-03-01 00:00:00,0,0,-759.0,-29.0,-766.0,-29.0,
Virgin Islands,2020-03-02 00:00:00,0,0,0.0,0.0,759.0,29.0,
Virgin Islands,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-13 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-14 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-15 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virgin Islands,2020-03-16 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Virgin Islands,2020-03-17 00:00:00,2,0,1.0,0.0,0.0,0.0,0.0
Virgin Islands,2020-03-18 00:00:00,2,0,0.0,0.0,-1.0,0.0,0.0
Virgin Islands,2020-03-19 00:00:00,3,0,1.0,0.0,1.0,0.0,0.0
Virgin Islands,2020-03-20 00:00:00,3,0,0.0,0.0,-1.0,0.0,0.0
Virgin Islands,2020-03-21 00:00:00,6,0,3.0,0.0,3.0,0.0,0.0
Virgin Islands,2020-03-22 00:00:00,6,0,0.0,0.0,-3.0,0.0,0.0
Virgin Islands,2020-03-23 00:00:00,7,0,1.0,0.0,1.0,0.0,0.0
Virgin Islands,2020-03-24 00:00:00,17,0,10.0,0.0,9.0,0.0,0.0
Virgin Islands,2020-03-25 00:00:00,17,0,0.0,0.0,-10.0,0.0,0.0
Virgin Islands,2020-03-26 00:00:00,17,0,0.0,0.0,0.0,0.0,0.0
Virgin Islands,2020-03-27 00:00:00,19,0,2.0,0.0,2.0,0.0,0.0
Virgin Islands,2020-03-28 00:00:00,22,0,3.0,0.0,1.0,0.0,0.0
Virgin Islands,2020-03-29 00:00:00,23,0,1.0,0.0,-2.0,0.0,0.0
Virgin Islands,2020-03-30 00:00:00,30,0,7.0,0.0,6.0,0.0,0.0
Virgin Islands,2020-03-31 00:00:00,30,0,0.0,0.0,-7.0,0.0,0.0
Virgin Islands,2020-04-01 00:00:00,30,0,0.0,0.0,0.0,0.0,0.0
Virgin Islands,2020-04-02 00:00:00,30,0,0.0,0.0,0.0,0.0,0.0
Virgin Islands,2020-04-03 00:00:00,37,0,7.0,0.0,7.0,0.0,0.0
Virgin Islands,2020-04-04 00:00:00,40,0,3.0,0.0,-4.0,0.0,0.0
Virgin Islands,2020-04-05 00:00:00,42,1,2.0,1.0,-1.0,1.0,2.380952380952381
Virgin Islands,2020-04-06 00:00:00,43,1,1.0,0.0,-1.0,-1.0,2.3255813953488373
Virgin Islands,2020-04-07 00:00:00,43,1,0.0,0.0,-1.0,0.0,2.3255813953488373
Virgin Islands,2020-04-08 00:00:00,45,1,2.0,0.0,2.0,0.0,2.2222222222222223
Virgin Islands,2020-04-09 00:00:00,45,1,0.0,0.0,-2.0,0.0,2.2222222222222223
Virgin Islands,2020-04-10 00:00:00,50,1,5.0,0.0,5.0,0.0,2.0
Virgin Islands,2020-04-11 00:00:00,51,1,1.0,0.0,-4.0,0.0,1.9607843137254901
Virgin Islands,2020-04-12 00:00:00,51,1,0.0,0.0,-1.0,0.0,1.9607843137254901
Virgin Islands,2020-04-13 00:00:00,51,1,0.0,0.0,0.0,0.0,1.9607843137254901
Virgin Islands,2020-04-14 00:00:00,51,1,0.0,0.0,0.0,0.0,1.9607843137254901
Virgin Islands,2020-04-15,51,1,0.0,0.0,0.0,0.0,1.9607843137254901
Virginia,2020-03-01 00:00:00,0,0,-51.0,-1.0,-51.0,-1.0,
Virginia,2020-03-02 00:00:00,0,0,0.0,0.0,51.0,1.0,
Virginia,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virginia,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virginia,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virginia,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virginia,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Virginia,2020-03-08 00:00:00,2,0,2.0,0.0,2.0,0.0,0.0
Virginia,2020-03-09 00:00:00,2,0,0.0,0.0,-2.0,0.0,0.0
Virginia,2020-03-10 00:00:00,8,0,6.0,0.0,6.0,0.0,0.0
Virginia,2020-03-11 00:00:00,9,0,1.0,0.0,-5.0,0.0,0.0
Virginia,2020-03-12 00:00:00,12,0,3.0,0.0,2.0,0.0,0.0
Virginia,2020-03-13 00:00:00,27,0,15.0,0.0,12.0,0.0,0.0
Virginia,2020-03-14 00:00:00,37,1,10.0,1.0,-5.0,1.0,2.7027027027027026
Virginia,2020-03-15 00:00:00,37,1,0.0,0.0,-10.0,-1.0,2.7027027027027026
Virginia,2020-03-16 00:00:00,49,2,12.0,1.0,12.0,1.0,4.081632653061225
Virginia,2020-03-17 00:00:00,67,2,18.0,0.0,6.0,-1.0,2.9850746268656714
Virginia,2020-03-18 00:00:00,79,2,12.0,0.0,-6.0,0.0,2.5316455696202533
Virginia,2020-03-19 00:00:00,103,2,24.0,0.0,12.0,0.0,1.9417475728155338
Virginia,2020-03-20 00:00:00,123,2,20.0,0.0,-4.0,0.0,1.6260162601626018
Virginia,2020-03-21 00:00:00,157,3,34.0,1.0,14.0,1.0,1.910828025477707
Virginia,2020-03-22 00:00:00,220,6,63.0,3.0,29.0,2.0,2.727272727272727
Virginia,2020-03-23 00:00:00,254,6,34.0,0.0,-29.0,-3.0,2.3622047244094486
Virginia,2020-03-24 00:00:00,293,9,39.0,3.0,5.0,3.0,3.0716723549488054
Virginia,2020-03-25 00:00:00,396,9,103.0,0.0,64.0,-3.0,2.272727272727273
Virginia,2020-03-26 00:00:00,466,10,70.0,1.0,-33.0,1.0,2.1459227467811157
Virginia,2020-03-27 00:00:00,607,10,141.0,0.0,71.0,-1.0,1.6474464579901154
Virginia,2020-03-28 00:00:00,740,13,133.0,3.0,-8.0,3.0,1.7567567567567568
Virginia,2020-03-29 00:00:00,890,20,150.0,7.0,17.0,4.0,2.247191011235955
Virginia,2020-03-30 00:00:00,1020,15,130.0,-5.0,-20.0,-12.0,1.4705882352941175
Virginia,2020-03-31 00:00:00,1249,27,229.0,12.0,99.0,17.0,2.1617293835068057
Virginia,2020-04-01 00:00:00,1483,34,234.0,7.0,5.0,-5.0,2.2926500337154416
Virginia,2020-04-02 00:00:00,1706,41,223.0,7.0,-11.0,0.0,2.4032825322391558
Virginia,2020-04-03 00:00:00,2012,46,306.0,5.0,83.0,-2.0,2.286282306163022
Virginia,2020-04-04 00:00:00,2407,52,395.0,6.0,89.0,1.0,2.160365600332364
Virginia,2020-04-05 00:00:00,2640,52,233.0,0.0,-162.0,-6.0,1.9696969696969695
Virginia,2020-04-06 00:00:00,2878,66,238.0,14.0,5.0,14.0,2.2932592077831826
Virginia,2020-04-07 00:00:00,3335,66,457.0,0.0,219.0,-14.0,1.9790104947526237
Virginia,2020-04-08 00:00:00,3645,66,310.0,0.0,-147.0,0.0,1.8106995884773662
Virginia,2020-04-09 00:00:00,4042,109,397.0,43.0,87.0,43.0,2.696684809500247
Virginia,2020-04-10 00:00:00,4509,121,467.0,12.0,70.0,-31.0,2.683521845198492
Virginia,2020-04-11 00:00:00,5077,130,568.0,9.0,101.0,-3.0,2.5605672641323616
Virginia,2020-04-12 00:00:00,5274,141,197.0,11.0,-371.0,2.0,2.6734926052332195
Virginia,2020-04-13 00:00:00,5747,149,473.0,8.0,276.0,-3.0,2.592657038454846
Virginia,2020-04-14 00:00:00,6182,154,435.0,5.0,-38.0,-3.0,2.491103202846975
Virginia,2020-04-15,6500,195,318.0,41.0,-117.0,36.0,3.0
Washington,2020-03-01 00:00:00,11,1,-6489.0,-194.0,-6807.0,-235.0,9.090909090909092
Washington,2020-03-02 00:00:00,18,6,7.0,5.0,6496.0,199.0,33.33333333333333
Washington,2020-03-03 00:00:00,27,7,9.0,1.0,2.0,-4.0,25.925925925925924
Washington,2020-03-04 00:00:00,39,10,12.0,3.0,3.0,2.0,25.64102564102564
Washington,2020-03-05 00:00:00,70,11,31.0,1.0,19.0,-2.0,15.714285714285714
Washington,2020-03-06 00:00:00,78,13,8.0,2.0,-23.0,1.0,16.666666666666664
Washington,2020-03-07 00:00:00,102,16,24.0,3.0,16.0,1.0,15.686274509803921
Washington,2020-03-08 00:00:00,122,18,20.0,2.0,-4.0,-1.0,14.754098360655737
Washington,2020-03-09 00:00:00,122,19,0.0,1.0,-20.0,-1.0,15.573770491803279
Washington,2020-03-10 00:00:00,167,23,45.0,4.0,45.0,3.0,13.77245508982036
Washington,2020-03-11 00:00:00,282,24,115.0,1.0,70.0,-3.0,8.51063829787234
